Time,Temperature,Salinity,Oxygen,PH
2020-04-18 08:00:00,16.01275,37.201,245.8225,
2020-04-18 12:00:00,15.8203333333333,37.2133333333333,241.24,
2020-04-18 16:00:00,16.028,36.996,244.84,
2020-04-18 20:00:00,15.387,37.27,241.98,
2020-04-19 00:00:00,16.0906666666667,37.2533333333333,239.563333333333,
2020-04-19 04:00:00,16.26825,37.1825,243.405,
2020-04-19 08:00:00,16.0925,37.19225,246.545,
2020-04-19 12:00:00,15.817,37.224,243.173333333333,
2020-04-19 16:00:00,15.9295,37.146,238.1,
2020-04-19 20:00:00,15.585,37.292,241.25,
2020-04-20 00:00:00,16.1593333333333,37.2376666666667,243.236666666667,
2020-04-20 04:00:00,16.3855,37.17925,245.505,
2020-04-20 08:00:00,16.1865,37.195,242.305,
2020-04-20 12:00:00,15.758,37.2493333333333,243.686666666667,
2020-04-20 16:00:00,15.778,37.1755,248.645,
2020-04-20 20:00:00,15.737,37.195,239.365,
2020-04-21 00:00:00,16.186,37.1813333333333,234.25,
2020-04-21 04:00:00,16.59825,37.17475,245.2,
2020-04-21 08:00:00,16.45,37.152,240.3475,
2020-04-21 12:00:00,15.8143333333333,37.2713333333333,246.163333333333,
2020-04-21 16:00:00,15.859,37.1555,245.165,
2020-04-21 20:00:00,15.616,37.1925,242.19,
2020-04-22 00:00:00,16.159,37.2003333333333,239.54,
2020-04-22 04:00:00,16.38075,37.19275,239.6925,
2020-04-22 08:00:00,16.2735,37.186,244.5625,
2020-04-22 12:00:00,15.8506666666667,37.2536666666667,243.963333333333,
2020-04-22 16:00:00,15.8625,37.1545,243.305,
2020-04-22 20:00:00,15.5875,37.227,242.325,
2020-04-23 00:00:00,16.085,37.1753333333333,240.056666666667,
2020-04-23 04:00:00,16.35275,37.197,241.2225,
2020-04-23 08:00:00,16.32425,37.17825,247.34,
2020-04-23 12:00:00,15.9003333333333,37.253,249.483333333333,
2020-04-23 16:00:00,15.9185,37.1595,244.35,
2020-04-23 20:00:00,15.7286666666667,37.257,241.87,
2020-04-24 00:00:00,16.161,37.19,247.936666666667,
2020-04-24 04:00:00,16.514,37.1775,239.875,
2020-04-24 08:00:00,16.4615,37.1835,254.5325,
2020-04-24 12:00:00,16.0463333333333,37.2496666666667,241.72,
2020-04-24 16:00:00,15.8825,37.1645,246.16,
2020-04-24 20:00:00,15.5763333333333,37.3036666666667,244.483333333333,
2020-04-25 00:00:00,16.3286666666667,37.1373333333333,241.713333333333,
2020-04-25 04:00:00,16.51575,37.118,235.065,
2020-04-25 08:00:00,16.518,37.17975,251.1275,
2020-04-25 12:00:00,16.1333333333333,37.2303333333333,239.463333333333,
2020-04-25 16:00:00,16.02,37.1695,249.925,
2020-04-25 20:00:00,15.684,37.243,240.166666666667,
2020-04-26 00:00:00,16.2833333333333,37.135,244.36,
2020-04-26 04:00:00,16.51425,37.13775,238.24,
2020-04-26 08:00:00,16.42375,37.19025,247.6175,
2020-04-26 12:00:00,16.2316666666667,37.206,243.513333333333,
2020-04-26 16:00:00,15.959,37.183,249.81,
2020-04-26 20:00:00,15.8116666666667,37.2096666666667,240.83,
2020-04-27 00:00:00,16.359,37.1503333333333,240.39,
2020-04-27 04:00:00,16.4045,37.13225,238.7825,
2020-04-27 08:00:00,16.3505,37.19975,242.625,
2020-04-27 12:00:00,16.1323333333333,37.2353333333333,247.983333333333,
2020-04-27 16:00:00,16.0085,37.1875,254.77,
2020-04-27 20:00:00,15.8433333333333,37.226,244.143333333333,
2020-04-28 00:00:00,16.35775,37.19375,242.71,
2020-04-28 04:00:00,16.45175,37.14875,244.7025,
2020-04-28 08:00:00,16.5275,37.15025,241.125,
2020-04-28 12:00:00,16.154,37.2406666666667,245.316666666667,
2020-04-28 16:00:00,16.294,37.1745,242.785,
2020-04-28 20:00:00,15.766,37.2456666666667,247.576666666667,
2020-04-29 00:00:00,16.25725,37.245,245.3375,
2020-04-29 04:00:00,16.60025,37.11125,239.18,
2020-04-29 08:00:00,16.6205,37.1235,237.88,
2020-04-29 12:00:00,16.349,37.2286666666667,250.59,
2020-04-29 16:00:00,16.3845,37.164,241.365,
2020-04-29 20:00:00,15.817,37.271,245.746666666667,
2020-04-30 00:00:00,16.36025,37.18675,241.7225,
2020-04-30 04:00:00,16.63325,37.10475,242.6425,
2020-04-30 08:00:00,16.45875,37.15625,241.875,
2020-04-30 12:00:00,16.1156666666667,37.2463333333333,243.816666666667,
2020-04-30 16:00:00,16.564,37.1235,247.565,
2020-04-30 20:00:00,15.855,37.2516666666667,248.323333333333,
2020-05-01 00:00:00,16.447,37.16475,242.525,
2020-05-01 04:00:00,16.87675,37.11175,239.03,
2020-05-01 08:00:00,16.38125,37.135,244.065,
2020-05-01 12:00:00,16.0606666666667,37.2536666666667,243.326666666667,
2020-05-01 16:00:00,16.407,37.1805,247.875,
2020-05-01 20:00:00,15.9006666666667,37.2526666666667,249.873333333333,
2020-05-02 00:00:00,16.49,37.1805,244.86,
2020-05-02 04:00:00,16.732,37.1586,243.226,
2020-05-02 08:00:00,16.50125,37.15,243.545,
2020-05-02 12:00:00,16.2186666666667,37.2286666666667,242.563333333333,
2020-05-02 16:00:00,16.367,37.1775,243.775,
2020-05-02 20:00:00,16.0623333333333,37.2406666666667,242.416666666667,
2020-05-03 00:00:00,16.253,37.21075,245.15,
2020-05-03 04:00:00,16.6002,37.1984,242.44,
2020-05-03 08:00:00,16.643,37.1085,239.9,
2020-05-03 12:00:00,16.1736666666667,37.184,236.663333333333,
2020-05-03 16:00:00,16.508,37.18,247,
2020-05-03 20:00:00,16.1526666666667,37.229,243.136666666667,
2020-05-04 00:00:00,16.28575,37.23175,244.7525,
2020-05-04 04:00:00,16.7894,37.1578,242.742,
2020-05-04 08:00:00,16.71075,37.104,246.54,
2020-05-04 12:00:00,16.1876666666667,37.1956666666667,241.633333333333,
2020-05-04 16:00:00,16.2785,37.186,243.75,
2020-05-04 20:00:00,16.263,37.2036666666667,244.66,
2020-05-05 00:00:00,16.40175,37.2125,242.655,
2020-05-05 04:00:00,16.8224,37.1442,243.332,
2020-05-05 08:00:00,16.9815,37.11325,243.405,
2020-05-05 12:00:00,16.0856666666667,37.1776666666667,240.8,
2020-05-05 16:00:00,16.437,37.1935,253.435,
2020-05-05 20:00:00,16.1516666666667,37.238,247.86,
2020-05-06 00:00:00,16.5755,37.21325,247.995,
2020-05-06 04:00:00,16.81,37.1754,241.52,
2020-05-06 08:00:00,17.00425,37.119,241.8925,
2020-05-06 12:00:00,16.2366666666667,37.1923333333333,244.5,
2020-05-06 16:00:00,16.615,37.1735,244.215,
2020-05-06 20:00:00,16.1513333333333,37.24,246.736666666667,
2020-05-07 00:00:00,17.05975,37.20275,238.995,
2020-05-07 04:00:00,16.7308,37.1808,242.35,
2020-05-07 08:00:00,16.8915,37.14,252.0125,
2020-05-07 12:00:00,16.3136666666667,37.1423333333333,239.81,
2020-05-07 16:00:00,16.535,37.1265,236.435,
2020-05-07 20:00:00,16.352,37.2306666666667,247.046666666667,
2020-05-08 00:00:00,16.69825,37.209,244.22,
2020-05-08 04:00:00,16.724,37.2008,242.89,
2020-05-08 08:00:00,17.16425,37.115,244.365,
2020-05-08 12:00:00,16.3353333333333,37.139,246.256666666667,
2020-05-08 16:00:00,16.4875,37.14,243.375,
2020-05-08 20:00:00,16.0533333333333,37.251,241.66,
2020-05-09 00:00:00,16.916,37.18425,242.54,
2020-05-09 04:00:00,16.7826,37.1908,241.298,
2020-05-09 08:00:00,17.1975,37.10275,246.11,
2020-05-09 12:00:00,16.5216666666667,37.1463333333333,239.79,
2020-05-09 16:00:00,16.317,37.1595,248.795,
2020-05-09 20:00:00,16.1106666666667,37.2546666666667,247.776666666667,
2020-05-10 00:00:00,17.10825,37.19325,244.19,
2020-05-10 04:00:00,17.098,37.1914,244.748,
2020-05-10 08:00:00,16.93575,37.14875,241.6875,
2020-05-10 12:00:00,16.34975,37.197,244.5025,
2020-05-10 16:00:00,16.3755,37.2095,245.115,
2020-05-10 20:00:00,16.179,37.171,242.47,
2020-05-11 00:00:00,16.999,37.1745,240.0925,
2020-05-11 04:00:00,17.4118,37.1854,241.39,
2020-05-11 08:00:00,16.89125,37.15725,241.74,
2020-05-11 12:00:00,16.26575,37.21625,247.4975,
2020-05-11 16:00:00,16.417,37.215,241.78,
2020-05-11 20:00:00,16.1713333333333,37.195,239.89,
2020-05-12 00:00:00,17.08975,37.165,246.2825,
2020-05-12 04:00:00,17.1932,37.1848,244.674,
2020-05-12 08:00:00,16.92275,37.164,243.4375,
2020-05-12 12:00:00,16.4775,37.182,240.39,
2020-05-12 16:00:00,16.4395,37.2205,247.96,
2020-05-12 20:00:00,16.197,37.1906666666667,240.006666666667,
2020-05-13 00:00:00,16.857,37.191,240.92,
2020-05-13 04:00:00,17.3908,37.16,240.342,
2020-05-13 08:00:00,17.19675,37.1535,236.6375,
2020-05-13 12:00:00,16.45375,37.1715,246.335,
2020-05-13 16:00:00,16.757,37.2355,240.435,
2020-05-13 20:00:00,16.1233333333333,37.154,249.85,
2020-05-14 00:00:00,16.912,37.20675,244.91,
2020-05-14 04:00:00,17.587,37.1662,243.258,
2020-05-14 08:00:00,17.68475,37.155,241.1425,
2020-05-14 12:00:00,16.28125,37.21625,243.1825,
2020-05-14 16:00:00,16.4226666666667,37.272,246.946666666667,
2020-05-14 20:00:00,16.2403333333333,37.1543333333333,240.42,
2020-05-15 00:00:00,16.908,37.15375,239.3475,
2020-05-15 04:00:00,17.468,37.129,238.902,
2020-05-15 08:00:00,17.57825,37.1665,245.395,
2020-05-15 12:00:00,16.3625,37.2065,241.7575,
2020-05-15 16:00:00,16.3186666666667,37.2856666666667,252.783333333333,
2020-05-15 20:00:00,16.2773333333333,37.1566666666667,239.79,
2020-05-16 00:00:00,16.8615,37.17975,240.2725,
2020-05-16 04:00:00,17.5232,37.13,240.284,
2020-05-16 08:00:00,17.38125,37.16275,242.675,
2020-05-16 12:00:00,16.37825,37.2245,247.735,
2020-05-16 16:00:00,16.619,37.234,241.813333333333,
2020-05-16 20:00:00,16.3406666666667,37.146,247.043333333333,
2020-05-17 00:00:00,16.8755,37.192,235.9075,
2020-05-17 04:00:00,17.3758,37.1558,241.01,
2020-05-17 08:00:00,17.872,37.11525,238.4775,
2020-05-17 12:00:00,16.415,37.21425,242.355,
2020-05-17 16:00:00,16.5756666666667,37.225,242.853333333333,
2020-05-17 20:00:00,16.538,37.143,242.546666666667,
2020-05-18 00:00:00,16.86825,37.16725,242.6925,
2020-05-18 04:00:00,17.3234,37.189,240.076,
2020-05-18 08:00:00,17.86525,37.12525,243.645,
2020-05-18 12:00:00,16.58225,37.2095,245.575,
2020-05-18 16:00:00,16.294,37.2863333333333,241.473333333333,
2020-05-18 20:00:00,16.3525,37.1975,244.8725,
2020-05-19 00:00:00,16.9705,37.16225,239.3725,
2020-05-19 04:00:00,17.3414,37.1576,236.428,
2020-05-19 08:00:00,17.85425,37.07775,236.9225,
2020-05-19 12:00:00,17.0355,37.2025,240,
2020-05-19 16:00:00,16.419,37.2806666666667,242.38,
2020-05-19 20:00:00,16.3125,37.2055,241.34,
2020-05-20 00:00:00,17.069,37.20075,240.2475,
2020-05-20 04:00:00,17.2044,37.1784,236.992,
2020-05-20 08:00:00,17.91875,37.08225,242.5075,
2020-05-20 12:00:00,16.7445,37.203,247.7275,
2020-05-20 16:00:00,16.434,37.2953333333333,244.836666666667,
2020-05-20 20:00:00,16.50475,37.16725,241.4325,
2020-05-21 00:00:00,17.10425,37.1545,244.3775,
2020-05-21 04:00:00,17.2064,37.1912,233.122,
2020-05-21 08:00:00,17.87925,37.1135,244.9525,
2020-05-21 12:00:00,16.93175,37.183,243.975,
2020-05-21 16:00:00,16.4443333333333,37.2696666666667,245.97,
2020-05-21 20:00:00,16.4635,37.172,242.6475,
2020-05-22 00:00:00,17.26625,37.15425,243.29,
2020-05-22 04:00:00,17.3556,37.1716,237.812,
2020-05-22 08:00:00,17.84375,37.12725,240.91,
2020-05-22 12:00:00,16.98325,37.19325,247.05,
2020-05-22 16:00:00,16.599,37.2703333333333,247.226666666667,
2020-05-22 20:00:00,16.24175,37.229,241.8225,
2020-05-23 00:00:00,17.90525,37.16775,241.19,
2020-05-23 04:00:00,17.4492,37.1632,237.844,
2020-05-23 08:00:00,17.58025,37.137,234.1475,
2020-05-23 12:00:00,16.97,37.1685,238.795,
2020-05-23 16:00:00,17.1533333333333,37.2593333333333,240.053333333333,
2020-05-23 20:00:00,16.3865,37.215,244.21,
2020-05-24 00:00:00,17.42825,37.166,239.31,
2020-05-24 04:00:00,17.5702,37.2002,235.65,
2020-05-24 08:00:00,17.67525,37.14025,236.5425,
2020-05-24 12:00:00,17.07225,37.16225,244.035,
2020-05-24 16:00:00,16.702,37.2723333333333,250.893333333333,
2020-05-24 20:00:00,16.399,37.226,245.6775,
2020-05-25 00:00:00,17.53475,37.138,239.89,
2020-05-25 04:00:00,17.5264,37.157,239.718,
2020-05-25 08:00:00,17.79125,37.15625,233.3075,
2020-05-25 12:00:00,16.935,37.18075,243.2775,
2020-05-25 16:00:00,16.8036666666667,37.2683333333333,245.143333333333,
2020-05-25 20:00:00,16.43825,37.214,246.725,
2020-05-26 00:00:00,17.65825,37.1445,241.35,
2020-05-26 04:00:00,17.6606,37.1644,242.622,
2020-05-26 08:00:00,17.909,37.125,235.225,
2020-05-26 12:00:00,16.9395,37.2065,245.28,
2020-05-26 16:00:00,17.0446666666667,37.253,249.073333333333,
2020-05-26 20:00:00,16.5965,37.20825,244.7075,
2020-05-27 00:00:00,17.40325,37.19425,240.34,
2020-05-27 04:00:00,18.3842,37.1756,239.464,
2020-05-27 08:00:00,17.9935,37.1135,232.7325,
2020-05-27 12:00:00,16.901,37.1755,237.965,
2020-05-27 16:00:00,17.006,37.2183333333333,244.84,
2020-05-27 20:00:00,16.997,37.203,241.6975,
2020-05-28 00:00:00,17.5975,37.17325,242.09,
2020-05-28 04:00:00,17.9338,37.176,236.8,
2020-05-28 08:00:00,18.1995,37.136,234.1,
2020-05-28 12:00:00,16.81775,37.1885,240.175,
2020-05-28 16:00:00,17.0433333333333,37.2113333333333,245.223333333333,
2020-05-28 20:00:00,16.734,37.20625,248.3025,
2020-05-29 00:00:00,17.578,37.1815,244.1125,
2020-05-29 04:00:00,18.0708,37.1518,239.126,
2020-05-29 08:00:00,18.29,37.085,249.9625,
2020-05-29 12:00:00,16.87725,37.19625,236.225,
2020-05-29 16:00:00,16.866,37.2333333333333,245.746666666667,
2020-05-29 20:00:00,16.91025,37.186,242.0825,
2020-05-30 00:00:00,17.66575,37.1685,241.415,
2020-05-30 04:00:00,18.2226,37.1494,240.036,
2020-05-30 08:00:00,18.256,37.09075,235.9725,
2020-05-30 12:00:00,16.9165,37.19075,238.3675,
2020-05-30 16:00:00,16.838,37.266,248.14,
2020-05-30 20:00:00,16.96,37.192,245.7425,
2020-05-31 00:00:00,18.006,37.1635,237.26,
2020-05-31 04:00:00,18.0012,37.188,239.052,
2020-05-31 08:00:00,18.96525,37.096,241.2925,
2020-05-31 12:00:00,16.95275,37.16025,237.84,
2020-05-31 16:00:00,16.6983333333333,37.2273333333333,237.096666666667,
2020-05-31 20:00:00,17.06475,37.1635,240.8325,
2020-06-01 00:00:00,18.30625,37.1565,236.76,
2020-06-01 04:00:00,18.177,37.161,240.714,
2020-06-01 08:00:00,18.51875,37.10225,235.01,
2020-06-01 12:00:00,17.051,37.1835,235.7075,
2020-06-01 16:00:00,16.5856666666667,37.2806666666667,243.42,
2020-06-01 20:00:00,17.04475,37.1635,243.3575,
2020-06-02 00:00:00,18.0245,37.155,239.5175,
2020-06-02 04:00:00,18.1942,37.1718,241.342,
2020-06-02 08:00:00,18.71325,37.10575,241.5375,
2020-06-02 12:00:00,17.13975,37.15325,239.3125,
2020-06-02 16:00:00,16.667,37.268,240.49,
2020-06-02 20:00:00,16.93575,37.18025,243.59,
2020-06-03 00:00:00,18.3185,37.1405,237.37,
2020-06-03 04:00:00,18.3166,37.165,238.006,
2020-06-03 08:00:00,18.73875,37.112,243.525,
2020-06-03 12:00:00,17.11025,37.1655,241.4075,
2020-06-03 16:00:00,16.8253333333333,37.2543333333333,240.226666666667,
2020-06-03 20:00:00,16.9335,37.20475,243.235,
2020-06-04 00:00:00,18.35275,37.1415,238.115,
2020-06-04 04:00:00,18.6436,37.1616,234.14,
2020-06-04 08:00:00,18.7735,37.0965,236.93,
2020-06-04 12:00:00,17.853,37.16775,243.485,
2020-06-04 16:00:00,16.9303333333333,37.2086666666667,241.913333333333,
2020-06-04 20:00:00,16.8955,37.17725,236.9225,
2020-06-05 00:00:00,18.7125,37.09175,233.0125,
2020-06-05 04:00:00,18.6632,37.16,238.75,
2020-06-05 08:00:00,18.83775,37.09525,238.9625,
2020-06-05 12:00:00,17.51725,37.16525,238.05,
2020-06-05 16:00:00,16.9296666666667,37.2253333333333,236.886666666667,
2020-06-05 20:00:00,16.81325,37.1915,245.1375,
2020-06-06 00:00:00,18.5705,37.0955,237.04,
2020-06-06 04:00:00,18.672,37.1492,234.982,
2020-06-06 08:00:00,18.86625,37.103,238.2125,
2020-06-06 12:00:00,17.56275,37.1415,242.6225,
2020-06-06 16:00:00,16.983,37.2083333333333,242.706666666667,
2020-06-06 20:00:00,16.882,37.192,238.12,
2020-06-07 00:00:00,18.4235,37.11425,242.1475,
2020-06-07 04:00:00,18.9718,37.1324,232.572,
2020-06-07 08:00:00,18.9665,37.10775,236.545,
2020-06-07 12:00:00,17.65525,37.153,246.86,
2020-06-07 16:00:00,17.142,37.2033333333333,241.056666666667,
2020-06-07 20:00:00,16.9795,37.19575,237.685,
2020-06-08 00:00:00,18.5485,37.08225,235.8525,
2020-06-08 04:00:00,19.137,37.1304,234.184,
2020-06-08 08:00:00,19.425,37.10275,233.785,
2020-06-08 12:00:00,17.56425,37.18225,245.3675,
2020-06-08 16:00:00,17.6806666666667,37.221,240.066666666667,
2020-06-08 20:00:00,17.04025,37.16,241.0575,
2020-06-09 00:00:00,18.25125,37.08225,231.535,
2020-06-09 04:00:00,19.3606,37.0882,230.464,
2020-06-09 08:00:00,19.4065,37.10225,239.0375,
2020-06-09 12:00:00,17.62975,37.172,246.125,
2020-06-09 16:00:00,17.2913333333333,37.22,242.416666666667,
2020-06-09 20:00:00,17.044,37.176,238.4975,
2020-06-10 00:00:00,18.37175,37.096,238.13,
2020-06-10 04:00:00,19.1352,37.0858,229.532,
2020-06-10 08:00:00,19.4525,37.09375,233.145,
2020-06-10 12:00:00,17.63625,37.18175,243.0475,
2020-06-10 16:00:00,17.2856666666667,37.1783333333333,243.71,
2020-06-10 20:00:00,17.09925,37.1595,244.8725,
2020-06-11 00:00:00,18.46825,37.10975,232.01,
2020-06-11 04:00:00,19.1144,37.1068,236.606,
2020-06-11 08:00:00,19.8085,37.069,228.0125,
2020-06-11 12:00:00,17.6895,37.172,240.895,
2020-06-11 16:00:00,17.4326666666667,37.1886666666667,250.95,
2020-06-11 20:00:00,17.32025,37.15775,245.3575,
2020-06-12 00:00:00,18.62525,37.093,234.9575,
2020-06-12 04:00:00,19.048,37.0786,234.222,
2020-06-12 08:00:00,20.05775,37.06025,228.93,
2020-06-12 12:00:00,18.08575,37.1695,234.765,
2020-06-12 16:00:00,17.279,37.22,249.5,
2020-06-12 20:00:00,17.66575,37.1675,236.8325,
2020-06-13 00:00:00,18.55325,37.0765,238.89,
2020-06-13 04:00:00,18.8562,37.067,229.698,
2020-06-13 08:00:00,20.2185,37.0245,229.1975,
2020-06-13 12:00:00,18.08875,37.155,241.625,
2020-06-13 16:00:00,17.351,37.2086666666667,248.11,
2020-06-13 20:00:00,17.50225,37.168,245.03,
2020-06-14 00:00:00,18.768,37.0835,234.68,
2020-06-14 04:00:00,18.9906,37.0884,236.746,
2020-06-14 08:00:00,19.95125,37.03075,237.91,
2020-06-14 12:00:00,18.2745,37.1215,235.2225,
2020-06-14 16:00:00,17.4166666666667,37.2113333333333,246.48,
2020-06-14 20:00:00,17.571,37.14425,242.7025,
2020-06-15 00:00:00,18.8115,37.05775,242.3925,
2020-06-15 04:00:00,19.1126,37.0972,230.934,
2020-06-15 08:00:00,20.06325,37.041,235.715,
2020-06-15 12:00:00,18.327,37.132,234.3675,
2020-06-15 16:00:00,17.5303333333333,37.1973333333333,244.363333333333,
2020-06-15 20:00:00,17.68925,37.148,247.595,
2020-06-16 00:00:00,19.12125,37.06375,240.1,
2020-06-16 04:00:00,19.2416,37.0826,233.59,
2020-06-16 08:00:00,19.79275,37.03725,228.485,
2020-06-16 12:00:00,18.501,37.13925,240.105,
2020-06-16 16:00:00,17.7336666666667,37.19,234.546666666667,
2020-06-16 20:00:00,17.6325,37.1675,245.16,
2020-06-17 00:00:00,19.1435,37.08775,238.235,
2020-06-17 04:00:00,19.2746,37.0642,236.268,
2020-06-17 08:00:00,19.806,37.036,235.75,
2020-06-17 12:00:00,18.752,37.089,237.765,
2020-06-17 16:00:00,17.7273333333333,37.1756666666667,237.306666666667,
2020-06-17 20:00:00,17.5595,37.18325,244.595,
2020-06-18 00:00:00,19.227,37.089,238.5125,
2020-06-18 04:00:00,19.4058,37.0782,231.752,
2020-06-18 08:00:00,19.82175,37.02175,233.8725,
2020-06-18 12:00:00,18.4775,37.09625,230.7275,
2020-06-18 16:00:00,17.935,37.1483333333333,240.536666666667,
2020-06-18 20:00:00,17.6565,37.1825,245.18,
2020-06-19 00:00:00,19.2435,37.11075,232.7325,
2020-06-19 04:00:00,19.4442,37.0636,243.846,
2020-06-19 08:00:00,19.956,37.05125,228.12,
2020-06-19 12:00:00,18.4435,37.11525,237.7025,
2020-06-19 16:00:00,18.045,37.1443333333333,235.88,
2020-06-19 20:00:00,17.73075,37.16975,244.3025,
2020-06-20 00:00:00,19.357,37.11525,239.625,
2020-06-20 04:00:00,19.8148,37.0752,233.426,
2020-06-20 08:00:00,20.04075,37.061,236.135,
2020-06-20 12:00:00,18.31425,37.13775,235.6725,
2020-06-20 16:00:00,18.138,37.1666666666667,240.506666666667,
2020-06-20 20:00:00,18.08775,37.16775,235.51,
2020-06-21 00:00:00,19.45775,37.09275,235.3325,
2020-06-21 04:00:00,20.272,37.0948,230.576,
2020-06-21 08:00:00,20.1075,37.07175,235.9475,
2020-06-21 12:00:00,18.231,37.081,234.6225,
2020-06-21 16:00:00,18.5666666666667,37.133,236.726666666667,
2020-06-21 20:00:00,17.97625,37.15725,240.7675,
2020-06-22 00:00:00,19.47775,37.0935,238.0325,
2020-06-22 04:00:00,19.8294,37.1104,234.606,
2020-06-22 08:00:00,20.21775,37.096,229.83,
2020-06-22 12:00:00,18.4205,37.10025,235.8675,
2020-06-22 16:00:00,18.1643333333333,37.1393333333333,233.27,
2020-06-22 20:00:00,18.28725,37.1285,237.4225,
2020-06-23 00:00:00,19.50975,37.0965,237.86,
2020-06-23 04:00:00,19.824,37.129,227.49,
2020-06-23 08:00:00,20.32375,37.09475,228.96,
2020-06-23 12:00:00,18.4005,37.108,230.655,
2020-06-23 16:00:00,18.2043333333333,37.1503333333333,234.996666666667,
2020-06-23 20:00:00,18.3425,37.12875,233.055,
2020-06-24 00:00:00,19.63,37.104,238.7,
2020-06-24 04:00:00,20.0102,37.1252,235.644,
2020-06-24 08:00:00,20.8285,37.111,229.43,
2020-06-24 12:00:00,18.566,37.097,234.29,
2020-06-24 16:00:00,17.9993333333333,37.145,234.663333333333,
2020-06-24 20:00:00,18.4815,37.13975,238.415,
2020-06-25 00:00:00,19.91875,37.1045,231.855,8.054
2020-06-25 04:00:00,20.2354,37.0928,229.524,
2020-06-25 08:00:00,21.02125,37.1335,227.65,
2020-06-25 12:00:00,18.65775,37.06775,242.515,
2020-06-25 16:00:00,17.961,37.0693333333333,235.146666666667,
2020-06-25 20:00:00,18.75375,37.088,240.9875,
2020-06-26 00:00:00,19.78975,37.12125,234.6275,8.025
2020-06-26 04:00:00,20.1738,37.1146,232.016,
2020-06-26 08:00:00,20.8995,37.15675,231.25,
2020-06-26 12:00:00,18.815,37.054,233.2,
2020-06-26 16:00:00,18.2586666666667,37.095,243,
2020-06-26 20:00:00,18.4085,37.09725,236.615,
2020-06-27 00:00:00,20.181,37.09725,227.2075,8.027
2020-06-27 04:00:00,20.252,37.1082,234.55,
2020-06-27 08:00:00,20.843,37.16025,229.545,
2020-06-27 12:00:00,18.7545,37.0645,236.055,
2020-06-27 16:00:00,18.3173333333333,37.079,238.943333333333,
2020-06-27 20:00:00,18.48325,37.118,238.66,
2020-06-28 00:00:00,20.45025,37.1025,226.4925,8.032
2020-06-28 04:00:00,20.2758,37.1118,237.39,
2020-06-28 08:00:00,21.016,37.14525,229.28,
2020-06-28 12:00:00,19.19625,37.07125,235.6,
2020-06-28 16:00:00,18.3626666666667,37.0696666666667,234.16,
2020-06-28 20:00:00,18.2155,37.138,232.3275,
2020-06-29 00:00:00,20.5605,37.1015,230.5,8.052
2020-06-29 04:00:00,20.5322,37.1168,225.948,8.031
2020-06-29 08:00:00,21.1435,37.1145,226.495,
2020-06-29 12:00:00,19.5395,37.091,232.9825,
2020-06-29 16:00:00,18.4533333333333,37.0313333333333,242.38,
2020-06-29 20:00:00,18.23225,37.06725,233.0925,
2020-06-30 00:00:00,20.7325,37.068,233.075,8.035
2020-06-30 04:00:00,20.531,37.1424,228.782,8.0305
2020-06-30 08:00:00,21.102,37.1245,225.775,
2020-06-30 12:00:00,19.368,37.092,239.3375,
2020-06-30 16:00:00,18.542,36.986,231.79,
2020-06-30 20:00:00,18.3925,37.10825,240.0725,
2020-07-01 00:00:00,20.4295,37.07975,226.8975,8.031
2020-07-01 04:00:00,20.9486,37.121,226.714,8.0235
2020-07-01 08:00:00,21.173,37.12525,227.4625,
2020-07-01 12:00:00,19.39175,37.1115,235.3775,
2020-07-01 16:00:00,18.6936666666667,37.0263333333333,236.333333333333,
2020-07-01 20:00:00,18.33725,37.112,231.76,
2020-07-02 00:00:00,20.90275,37.08775,231.11,7.998
2020-07-02 04:00:00,21.229,37.1346,223.856,8.022
2020-07-02 08:00:00,21.4145,37.141,227.845,8.021
2020-07-02 12:00:00,19.44325,37.107,238.305,
2020-07-02 16:00:00,19.036,37.028,238.19,
2020-07-02 20:00:00,18.588,37.09825,232.8925,
2020-07-03 00:00:00,20.6475,37.1145,223.24,8.009
2020-07-03 04:00:00,21.3972,37.131,225.592,8.036
2020-07-03 08:00:00,21.39725,37.1425,224.9675,8.0315
2020-07-03 12:00:00,19.542,37.08425,231.0175,
2020-07-03 16:00:00,19.102,37.0486666666667,240.706666666667,
2020-07-03 20:00:00,18.6615,37.0615,235.685,
2020-07-04 00:00:00,20.622,37.0775,227.0675,8.019
2020-07-04 04:00:00,21.458,37.103,227.994,8.031
2020-07-04 08:00:00,21.56175,37.16375,224.495,8.034
2020-07-04 12:00:00,19.498,37.09375,238.9625,
2020-07-04 16:00:00,19.323,37.0636666666667,236.62,
2020-07-04 20:00:00,18.79775,37.04525,231.815,
2020-07-05 00:00:00,20.74625,37.10825,238.475,8.023
2020-07-05 04:00:00,21.2102,37.1168,226.018,8.021
2020-07-05 08:00:00,21.9155,37.18225,224.9775,8.0165
2020-07-05 12:00:00,19.51025,37.09575,232.85,
2020-07-05 16:00:00,19.1646666666667,37.0776666666667,239.21,
2020-07-05 20:00:00,18.8565,37.06725,235.955,
2020-07-06 00:00:00,20.7055,37.145,226.3625,8.028
2020-07-06 04:00:00,21.7284,37.1208,226.48,8.0005
2020-07-06 08:00:00,22.13375,37.15375,217.025,8.0285
2020-07-06 12:00:00,19.718,37.10525,239.4175,
2020-07-06 16:00:00,19.18,37.0876666666667,237.903333333333,
2020-07-06 20:00:00,19.07275,37.07025,239.54,
2020-07-07 00:00:00,21.035,37.1235,221.4175,7.999
